MS3_id	ipro_id	ipro_descr	uniqIpro
MS3_08390	IPR001478	PDZ domain	0
MS3_08389	IPR004443	YjeF N-terminal domain	1
MS3_08388			0
MS3_08387			0
MS3_08386	IPR001564	Nucleoside diphosphate kinase	0
MS3_08385	IPR001873	Epithelial sodium channel	0
MS3_08383	IPR000219	Dbl homology (DH) domain	0
MS3_08382	IPR001148	Alpha carbonic anhydrase	0
MS3_08381			0
MS3_08380			0
MS3_08379			0
MS3_08378	IPR022761	Fumarate lyase, N-terminal	0
MS3_08377	IPR018951	Fumarase C, C-terminal	1
MS3_08377	IPR022761	Fumarate lyase, N-terminal	0
MS3_08376			0
MS3_08375	IPR006011	Syntaxin, N-terminal domain	0
MS3_08374			0
MS3_08373			0
MS3_08372	IPR007502	Helicase-associated domain	0
MS3_08372	IPR011709	Domain of unknown function DUF1605	0
MS3_08371			0
MS3_08370	IPR002698	5-formyltetrahydrofolate cyclo-ligase	1
MS3_08369			0
MS3_08368	IPR014720	Double-stranded RNA-binding domain	0
MS3_08367	IPR025712	Nucleoporin Nup54, alpha-helical domain	1
MS3_08366	IPR001781	Zinc finger, LIM-type	0
MS3_08365			0
MS3_08364	IPR013932	TATA-binding protein interacting (TIP20)	1
MS3_08363			0
MS3_08362			0
MS3_08361	IPR000640	Translation elongation factor EFG, V domain	0
MS3_08361	IPR004161	Translation elongation factor EFTu-like, domain 2	0
MS3_08361	IPR005517	Translation elongation factor EFG/EF2, domain IV	0
MS3_08361	IPR009022	Elongation factor G, III-V domain	0
MS3_08360			0
MS3_08359	IPR025993	Ceramide glucosyltransferase	0
MS3_08358	IPR022755	Zinc finger, double-stranded RNA binding	0
MS3_08357			0
MS3_08356	IPR014026	UDP-glucose/GDP-mannose dehydrogenase, dimerisation	1
MS3_08356	IPR014027	UDP-glucose/GDP-mannose dehydrogenase, C-terminal	1
MS3_08355	IPR005821	Ion transport domain	0
MS3_08354	IPR019149	Abhydrolase domain containing 18	1
MS3_08353	IPR003754	Tetrapyrrole biosynthesis, uroporphyrinogen III synthase	1
MS3_08352			0
MS3_08351	IPR001158	DIX domain	0
MS3_08351	IPR014936	Axin beta-catenin binding	0
MS3_08351	IPR016137	RGS domain	0
MS3_08350			0
MS3_08349	IPR000594	THIF-type NAD/FAD binding fold	0
MS3_08348	IPR001373	Cullin, N-terminal	0
MS3_08348	IPR019559	Cullin protein, neddylation domain	0
MS3_08347			0
MS3_08346			0
MS3_08345	IPR001650	Helicase, C-terminal	0
MS3_08344			0
MS3_08343	IPR001611	Leucine-rich repeat	0
MS3_08342			0
MS3_08341			0
MS3_08340			0
MS3_08339	IPR001680	WD40 repeat	0
MS3_08339	IPR001791	Laminin G domain	0
MS3_08338			0
MS3_08337			0
MS3_08336			0
MS3_08335			0
MS3_08334			0
MS3_08333			0
MS3_08332			0
MS3_08331	IPR003439	ABC transporter-like	0
MS3_08331	IPR032781	ABC-transporter extension domain	0
MS3_08330			0
MS3_08329			0
MS3_08328			0
MS3_08327			0
MS3_08326			0
MS3_08325			0
MS3_08324			0
MS3_08323	IPR000845	Nucleoside phosphorylase domain	0
MS3_08322	IPR001577	Peptidase M8, leishmanolysin	0
MS3_08321	IPR001577	Peptidase M8, leishmanolysin	0
MS3_08320	IPR001577	Peptidase M8, leishmanolysin	0
MS3_08319	IPR001577	Peptidase M8, leishmanolysin	0
MS3_08318			0
MS3_08317	IPR011677	Domain of unknown function DUF1619	0
MS3_08316	IPR029008	Rab5-interacting protein family	0
MS3_08315	IPR000602	Glycoside hydrolase family 38, N-terminal domain	0
MS3_08315	IPR011682	Glycosyl hydrolase family 38, C-terminal	0
MS3_08315	IPR015341	Glycoside hydrolase family 38, central domain	0
MS3_08314	IPR000276	G protein-coupled receptor, rhodopsin-like	0
MS3_08313	IPR000276	G protein-coupled receptor, rhodopsin-like	0
MS3_08312	IPR020067	Frizzled domain	0
MS3_08311	IPR029146	CST complex subunit Ten1, animal and plant type	1
MS3_08310			0
MS3_08309	IPR003397	Mitochondrial inner membrane translocase subunit Tim17/Tim22/Tim23/peroxisomal protein PMP24	0
MS3_08308	IPR001214	SET domain	0
MS3_08307	IPR019383	Golgin subfamily A member 7/ERF4	0
MS3_08306	IPR000651	Ras-like guanine nucleotide exchange factor, N-terminal	0
MS3_08306	IPR001895	Ras guanine-nucleotide exchange factors catalytic domain	0
MS3_08305			0
MS3_08304			0
MS3_08303	IPR001650	Helicase, C-terminal	0
MS3_08303	IPR011545	DEAD/DEAH box helicase domain	0
MS3_08302	IPR013618	Domain of unknown function DUF1736	1
MS3_08302	IPR019734	Tetratricopeptide repeat	0
MS3_08301	IPR028021	Katanin p80 subunit, C-terminal	1
MS3_08300			0
MS3_08299			0
MS3_08298	IPR000195	Rab-GTPase-TBC domain	0
MS3_08297	IPR011016	Zinc finger, RING-CH-type	0
MS3_08296	IPR000467	G-patch domain	0
MS3_08295			0
MS3_08294	IPR007197	Radical SAM	0
MS3_08294	IPR031691	Lipoyl synthase, N-terminal	1
MS3_08293	IPR007699	SGS domain	1
MS3_08292	IPR000994	Peptidase M24	0
MS3_08292	IPR007865	Aminopeptidase P, N-terminal	0
MS3_08291	IPR008631	Glycogen synthase	1
MS3_08290	IPR001978	Troponin	0
MS3_08289	IPR001611	Leucine-rich repeat	0
MS3_08288			0
MS3_08287	IPR000276	G protein-coupled receptor, rhodopsin-like	0
MS3_08286	IPR000504	RNA recognition motif domain	0
MS3_08286	IPR032296	Cytoplasmic polyadenylation element-binding protein, ZZ domain	0
MS3_08285			0
MS3_08284			0
MS3_08283	IPR001863	Glypican	0
MS3_08282			0
MS3_08281	IPR013517	FG-GAP repeat	0
MS3_08281	IPR013649	Integrin alpha-2	0
MS3_08280	IPR005595	Translocon-associated protein (TRAP), alpha subunit	0
MS3_08279	IPR003656	Zinc finger, BED-type	0
MS3_08279	IPR008906	HAT, C-terminal dimerisation domain	1
MS3_08278			0
MS3_08277	IPR000219	Dbl homology (DH) domain	0
MS3_08277	IPR001849	Pleckstrin homology domain	0
MS3_08276	IPR002172	Low-density lipoprotein (LDL) receptor class A repeat	0
MS3_08275	IPR001199	Cytochrome b5-like heme/steroid binding domain	0
MS3_08274	IPR003959	ATPase, AAA-type, core	0
MS3_08274	IPR019337	Telomere length regulation protein, conserved domain	1
MS3_08273			0
MS3_08272	IPR004343	Plus-3 domain	1
MS3_08271	IPR002820	Molybdopterin cofactor biosynthesis C (MoaC) domain	1
MS3_08271	IPR007197	Radical SAM	0
MS3_08271	IPR010505	Molybdenum cofactor synthesis C-terminal	1
MS3_08270			0
MS3_08269			0
MS3_08268	IPR000873	AMP-dependent synthetase/ligase	0
MS3_08267	IPR003397	Mitochondrial inner membrane translocase subunit Tim17/Tim22/Tim23/peroxisomal protein PMP24	0
MS3_08266	IPR000640	Translation elongation factor EFG, V domain	0
MS3_08265	IPR003961	Fibronectin type III	0
MS3_08264	IPR006029	Neurotransmitter-gated ion-channel transmembrane domain	0
MS3_08264	IPR006202	Neurotransmitter-gated ion-channel ligand-binding domain	0
MS3_08263	IPR003961	Fibronectin type III	0
MS3_08263	IPR013098	Immunoglobulin I-set	0
MS3_08262	IPR001806	Small GTPase superfamily	0
MS3_08261			0
MS3_08260	IPR001680	WD40 repeat	0
MS3_08259			0
MS3_08258	IPR000608	Ubiquitin-conjugating enzyme E2	0
MS3_08257	IPR001619	Sec1-like protein	0
MS3_08256	IPR000315	B-box-type zinc finger	0
MS3_08255	IPR002018	Carboxylesterase, type B	0
MS3_08254	IPR003162	Transcription initiation factor TAFII31	1
MS3_08253	IPR003959	ATPase, AAA-type, core	0
MS3_08252			0
MS3_08251	IPR001764	Glycoside hydrolase, family 3, N-terminal	1
MS3_08251	IPR002772	Glycoside hydrolase family 3 C-terminal domain	1
MS3_08251	IPR011701	Major facilitator superfamily	0
MS3_08251	IPR019128	Sister chromatid cohesion protein Dcc1	1
MS3_08251	IPR026891	Fibronectin type III-like domain	1
MS3_08250			0
MS3_08249			0
MS3_08248			0
MS3_08247			0
MS3_08246	IPR031466	Migration and invasion-inhibitory protein	1
MS3_08245	IPR011665	Brf1, TBP-binding domain	1
MS3_08245	IPR013137	Zinc finger, TFIIB-type	0
MS3_08245	IPR013150	Transcription factor TFIIB, cyclin-like domain	0
MS3_08243			0
MS3_08242			0
MS3_08240	IPR001452	SH3 domain	0
MS3_08239	IPR018979	FERM, N-terminal	0
MS3_08238			0
MS3_08237	IPR005552	Scramblase	0
MS3_08236	IPR012937	FAM46 family	0
MS3_08235	IPR012937	FAM46 family	0
MS3_08234			0
MS3_08233			0
MS3_08232	IPR001208	MCM domain	0
MS3_08232	IPR008045	DNA replication licensing factor Mcm2	1
MS3_08232	IPR027925	MCM N-terminal domain	0
MS3_08232	IPR033762	MCM OB domain	0
MS3_08231	IPR001208	MCM domain	0
MS3_08230	IPR001736	Phospholipase D/Transphosphatidylase	0
MS3_08229	IPR025986	RNA-polymerase II-associated protein 3-like, C-terminal domain	0
MS3_08229	IPR031733	Dynein attachment factor, N-terminal	1
MS3_08228	IPR002068	Alpha crystallin/Hsp20 domain	0
MS3_08227	IPR000504	RNA recognition motif domain	0
MS3_08227	IPR032801	Peroxiredoxin-like FAM213/AAED1	1
MS3_08226	IPR028124	Small acidic protein-like domain	0
MS3_08225			0
MS3_08224			0
MS3_08223			0
MS3_08222	IPR001680	WD40 repeat	0
MS3_08222	IPR013258	Striatin, N-terminal	0
MS3_08221	IPR027377	Zinc-binding domain	1
MS3_08220	IPR032035	Folliculin, C-terminal	0
MS3_08219			0
MS3_08218			0
MS3_08217	IPR032035	Folliculin, C-terminal	0
MS3_08216			0
MS3_08215	IPR019366	Clusterin-associated protein-1	1
MS3_08214	IPR011598	Myc-type, basic helix-loop-helix (bHLH) domain	0
MS3_08213			0
MS3_08212	IPR021714	Nucleolar pre-ribosomal-associated protein 1, N-terminal	1
MS3_08212	IPR032436	Nucleolar pre-ribosomal-associated protein 1, C-terminal domain	1
MS3_08211	IPR002775	DNA/RNA-binding protein Alba-like	1
MS3_08210			0
MS3_08209			0
MS3_08208	IPR022775	AP complex, mu/sigma subunit	0
MS3_08208	IPR028565	Mu homology domain	0
MS3_08207	IPR031567	Sin1, middle CRIM domain	0
MS3_08206	IPR031567	Sin1, middle CRIM domain	0
MS3_08205	IPR000594	THIF-type NAD/FAD binding fold	0
MS3_08205	IPR032418	Ubiquitin-activating enzyme E1, FCCH domain	0
MS3_08205	IPR032420	Ubiquitin-activating enzyme E1, four-helix bundle	0
MS3_08204	IPR002319	Phenylalanyl-tRNA synthetase	0
MS3_08203			0
MS3_08202			0
MS3_08201	IPR000904	Sec7 domain	0
MS3_08201	IPR032691	Guanine nucleotide exchange factor, N-terminal	0
MS3_08200			0
MS3_08199			0
MS3_08198	IPR000306	FYVE zinc finger	0
MS3_08198	IPR004012	RUN domain	0
MS3_08196	IPR010796	B9 domain	0
MS3_08195	IPR002159	CD36 family	0
MS3_08194			0
MS3_08193	IPR024129	Sphingomyelin phosphodiesterase 4	1
MS3_08192	IPR006029	Neurotransmitter-gated ion-channel transmembrane domain	0
MS3_08192	IPR006202	Neurotransmitter-gated ion-channel ligand-binding domain	0
MS3_08192	IPR007527	Zinc finger, SWIM-type	0
MS3_08191			0
MS3_08190	IPR000056	Ribulose-phosphate 3-epimerase-like	1
MS3_08189			0
MS3_08188	IPR000719	Protein kinase domain	0
MS3_08188	IPR003961	Fibronectin type III	0
MS3_08188	IPR013098	Immunoglobulin I-set	0
MS3_08187			0
MS3_08186	IPR000504	RNA recognition motif domain	0
MS3_08185	IPR012864	Cysteine oxygenase/2-aminoethanethiol dioxygenase	1
MS3_08184	IPR000436	Sushi/SCR/CCP domain	1
MS3_08183			0
MS3_08182			0
MS3_08181			0
MS3_08180			0
MS3_08179			0
MS3_08178			0
MS3_08177	IPR001650	Helicase, C-terminal	0
MS3_08177	IPR011545	DEAD/DEAH box helicase domain	0
MS3_08177	IPR025313	Domain of unknown function DUF4217	0
MS3_08176			0
MS3_08175	IPR000313	PWWP domain	0
MS3_08175	IPR001214	SET domain	0
MS3_08175	IPR019787	Zinc finger, PHD-finger	0
MS3_08173	IPR000504	RNA recognition motif domain	0
MS3_08173	IPR012921	Spen paralogue and orthologue SPOC, C-terminal	0
MS3_08172	IPR002075	Nuclear transport factor 2	0
MS3_08172	IPR009038	GOLD domain	0
MS3_08171			0
MS3_08170	IPR003439	ABC transporter-like	0
MS3_08170	IPR011527	ABC transporter type 1, transmembrane domain	0
MS3_08169	IPR000704	Casein kinase II, regulatory subunit	1
MS3_08168	IPR007282	NOT2/NOT3/NOT5	0
MS3_08167	IPR001594	Palmitoyltransferase, DHHC domain	0
MS3_08166			0
MS3_08165			0
MS3_08164			0
MS3_08163	IPR001356	Homeobox domain	0
MS3_08162	IPR001876	Zinc finger, RanBP2-type	0
MS3_08161	IPR012615	Trematode Eggshell Synthesis	0
MS3_08160	IPR003119	Saposin A-type domain	1
MS3_08160	IPR007856	Saposin-like type B, region 1	0
MS3_08160	IPR008138	Saposin B type, region 2	0
MS3_08159	IPR012615	Trematode Eggshell Synthesis	0
MS3_08158	IPR012615	Trematode Eggshell Synthesis	0
MS3_08157	IPR012615	Trematode Eggshell Synthesis	0
MS3_08156	IPR019355	Cell cycle regulator Mat89Bb	1
MS3_08155	IPR001680	WD40 repeat	0
MS3_08154			0
MS3_08153			0
MS3_08152			0
MS3_08151	IPR000722	RNA polymerase, alpha subunit	0
MS3_08151	IPR007066	RNA polymerase Rpb1, domain 3	0
MS3_08151	IPR007080	RNA polymerase Rpb1, domain 1	0
MS3_08151	IPR007081	RNA polymerase Rpb1, domain 5	0
MS3_08151	IPR007083	RNA polymerase Rpb1, domain 4	0
MS3_08150	IPR013633	siRNA-mediated silencing protein NRDE-2	1
MS3_08149			0
MS3_08148	IPR000008	C2 domain	0
MS3_08148	IPR003892	Ubiquitin system component Cue	1
MS3_08147			0
MS3_08146	IPR000595	Cyclic nucleotide-binding domain	0
MS3_08146	IPR000719	Protein kinase domain	0
MS3_08145	IPR000595	Cyclic nucleotide-binding domain	0
MS3_08144	IPR007829	TM2 domain	0
MS3_08143			0
MS3_08142	IPR031542	Cation channel complex component UNC80, N-terminal	1
MS3_08141	IPR009286	Inositol-pentakisphosphate 2-kinase	1
MS3_08140			0
MS3_08139			0
MS3_08138			0
MS3_08137	IPR021148	Polysaccharide biosynthesis domain	1
MS3_08136	IPR004948	Nucleoside-triphosphatase, THEP1 type	1
MS3_08135			0
MS3_08134	IPR000651	Ras-like guanine nucleotide exchange factor, N-terminal	0
MS3_08134	IPR001895	Ras guanine-nucleotide exchange factors catalytic domain	0
MS3_08133	IPR003226	Metal-dependent protein hydrolase	0
MS3_08132			0
MS3_08131			0
MS3_08130	IPR007474	ApaG domain	1
MS3_08129			0
MS3_08128	IPR011722	Hemimethylated DNA-binding domain	1
MS3_08127	IPR023451	Thymidylate synthase/dCMP hydroxymethylase domain	0
MS3_08125			0
MS3_08124	IPR000198	Rho GTPase-activating protein domain	0
MS3_08124	IPR013098	Immunoglobulin I-set	0
MS3_08123			0
MS3_08122			0
MS3_08121	IPR004871	Cleavage/polyadenylation specificity factor, A subunit, C-terminal	0
MS3_08120			0
MS3_08119			0
MS3_08118	IPR001382	Glycoside hydrolase family 47	0
MS3_08117	IPR012981	PIH1 domain	0
MS3_08116	IPR001382	Glycoside hydrolase family 47	0
MS3_08115			0
MS3_08114	IPR003961	Fibronectin type III	0
MS3_08113	IPR013098	Immunoglobulin I-set	0
MS3_08112			0
MS3_08111	IPR000644	CBS domain	0
MS3_08110			0
MS3_08109			0
MS3_08108	IPR008491	Protein of unknown function DUF773	1
MS3_08107	IPR016137	RGS domain	0
MS3_08106	IPR022145	Domain of unknown function DUF3677	1
MS3_08105	IPR002130	Cyclophilin-type peptidyl-prolyl cis-trans isomerase domain	0
MS3_08104	IPR000738	WHEP-TRS domain	1
MS3_08104	IPR002314	Aminoacyl-tRNA synthetase, class II (G/ P/ S/T)	0
MS3_08104	IPR004154	Anticodon-binding	0
MS3_08103			0
MS3_08102	IPR002048	EF-hand domain	0
MS3_08101			0
MS3_08100			0
MS3_08098	IPR008011	Complex 1 LYR protein	0
MS3_08097			0
MS3_08096			0
MS3_08095	IPR019103	Aspartic peptidase, DDI1-type	1
MS3_08094	IPR007273	SCAMP	0
MS3_08093			0
MS3_08092	IPR003689	Zinc/iron permease	0
MS3_08091			0
MS3_08090	IPR000980	SH2 domain	0
MS3_08090	IPR001245	Serine-threonine/tyrosine-protein kinase, catalytic domain	0
MS3_08090	IPR002110	Ankyrin repeat	0
MS3_08090	IPR020683	Ankyrin repeat-containing domain	0
MS3_08089			0
MS3_08088	IPR018108	Mitochondrial substrate/solute carrier	0
MS3_08087	IPR001650	Helicase, C-terminal	0
MS3_08087	IPR011545	DEAD/DEAH box helicase domain	0
MS3_08087	IPR013233	Glycosylphosphatidylinositol-mannosyltransferase I, PIG-X/PBN1	1
MS3_08086	IPR019537	Transmembrane protein 65	1
MS3_08085	IPR002049	Laminin EGF domain	0
MS3_08085	IPR008211	Laminin, N-terminal	0
MS3_08084			0
MS3_08082	IPR018933	Netrin module, non-TIMP type	0
MS3_08081	IPR000195	Rab-GTPase-TBC domain	0
MS3_08079			0
MS3_08078	IPR007014	FUN14	1
MS3_08077			0
MS3_08076	IPR032259	Enoyl-CoA hydratase/isomerase,  HIBYL-CoA-H type	1
MS3_08075			0
MS3_08074			0
MS3_08073	IPR000595	Cyclic nucleotide-binding domain	0
MS3_08072			0
MS3_08071	IPR001806	Small GTPase superfamily	0
MS3_08070			0
MS3_08069	IPR005821	Ion transport domain	0
MS3_08068	IPR003131	Potassium channel tetramerisation-type BTB domain	0
MS3_08068	IPR005821	Ion transport domain	0
MS3_08067	IPR001781	Zinc finger, LIM-type	0
MS3_08065	IPR006680	Amidohydrolase-related	0
MS3_08063			0
MS3_08062	IPR013809	ENTH  domain	0
MS3_08061	IPR001107	Band 7 domain	0
MS3_08060	IPR013212	Mad3/Bub1 homology region 1	1
MS3_08059	IPR008331	Ferritin/DPS protein domain	0
MS3_08058	IPR000219	Dbl homology (DH) domain	0
MS3_08057			0
MS3_08056	IPR000640	Translation elongation factor EFG, V domain	0
MS3_08056	IPR004161	Translation elongation factor EFTu-like, domain 2	0
MS3_08056	IPR005517	Translation elongation factor EFG/EF2, domain IV	0
MS3_08056	IPR009022	Elongation factor G, III-V domain	0
MS3_08054	IPR000719	Protein kinase domain	0
MS3_08053	IPR006634	TRAM/LAG1/CLN8 homology domain	0
MS3_08052			0
MS3_08050	IPR002404	IRS-type PTB domain	0
MS3_08049			0
MS3_08048	IPR001017	Dehydrogenase, E1 component	0
MS3_08048	IPR005475	Transketolase-like, pyrimidine-binding domain	0
MS3_08048	IPR031717	Multifunctional 2-oxoglutarate metabolism enzyme, C-terminal	1
MS3_08047	IPR003358	tRNA (guanine-N-7) methyltransferase, Trmb type	1
MS3_08045			0
MS3_08044			0
MS3_08043			0
MS3_08042	IPR007754	N-acetylglucosaminyltransferase II	1
MS3_08041	IPR003439	ABC transporter-like	0
MS3_08041	IPR011527	ABC transporter type 1, transmembrane domain	0
MS3_08040	IPR032443	RAWUL domain	0
MS3_08039	IPR001623	DnaJ domain	0
MS3_08038	IPR002591	Type I phosphodiesterase/nucleotide pyrophosphatase/phosphate transferase	0
MS3_08037			0
MS3_08036			0
MS3_08035			0
MS3_08034	IPR000719	Protein kinase domain	0
MS3_08033			0
MS3_08032	IPR000884	Thrombospondin type-1 (TSP1) repeat	0
MS3_08031			0
MS3_08030			0
MS3_08029			0
MS3_08028	IPR019787	Zinc finger, PHD-finger	0
MS3_08027	IPR001433	Oxidoreductase FAD/NAD(P)-binding	0
MS3_08027	IPR003097	FAD-binding, type 1	0
MS3_08027	IPR008254	Flavodoxin/nitric oxide synthase	0
MS3_08025			0
MS3_08024	IPR000668	Peptidase C1A, papain C-terminal	0
MS3_08024	IPR012599	Peptidase C1A, propeptide	0
MS3_08023	IPR006723	Islet cell autoantigen Ica1, C-terminal	1
MS3_08023	IPR010504	Arfaptin homology (AH) domain	0
MS3_08022	IPR021418	THO complex, subunitTHOC2, C-terminal	1
MS3_08022	IPR021726	THO complex, subunitTHOC2, N-terminal	1
MS3_08022	IPR032302	THO complex subunit 2, N-terminal domain	1
MS3_08021			0
MS3_08020			0
MS3_08019	IPR001179	FKBP-type peptidyl-prolyl cis-trans isomerase domain	0
MS3_08019	IPR019734	Tetratricopeptide repeat	0
MS3_08018			0
MS3_08017	IPR000008	C2 domain	0
MS3_08016	IPR006153	Cation/H+ exchanger	0
MS3_08015			0
MS3_08014	IPR006153	Cation/H+ exchanger	0
MS3_08013	IPR006153	Cation/H+ exchanger	0
MS3_08012	IPR000884	Thrombospondin type-1 (TSP1) repeat	0
MS3_08012	IPR007213	Methyltransferase Ppm1/Ppm2/Tcmp	1
MS3_08011			0
MS3_08010	IPR001245	Serine-threonine/tyrosine-protein kinase, catalytic domain	0
MS3_08008	IPR002933	Peptidase M20	1
MS3_08008	IPR011650	Peptidase M20, dimerisation domain	1
MS3_08007			0
MS3_08006			0
MS3_08005	IPR019130	Macoilin	0
MS3_08004	IPR002048	EF-hand domain	0
MS3_08002			0
MS3_08001	IPR002017	Spectrin repeat	0
MS3_08000	IPR006109	Glycerol-3-phosphate dehydrogenase, NAD-dependent, C-terminal	0
MS3_08000	IPR011128	Glycerol-3-phosphate dehydrogenase, NAD-dependent, N-terminal	0
MS3_07999	IPR002017	Spectrin repeat	0
MS3_07999	IPR003108	Gas2-related domain	0
MS3_07998			0
MS3_07997	IPR003000	Sirtuin family	0
MS3_07996			0
MS3_07995			0
MS3_07994	IPR001623	DnaJ domain	0
MS3_07993	IPR011547	SLC26A/SulP transporter domain	0
MS3_07992	IPR000511	Cytochrome c/c1 haem-lyase	1
MS3_07991	IPR011547	SLC26A/SulP transporter domain	0
MS3_07990	IPR000330	SNF2-related, N-terminal domain	0
MS3_07990	IPR001650	Helicase, C-terminal	0
MS3_07989	IPR001452	SH3 domain	0
MS3_07989	IPR011511	Variant SH3 domain	0
MS3_07988	IPR002048	EF-hand domain	0
MS3_07987	IPR033464	CSN8/PSMD8/EIF3K	0
MS3_07986			0
MS3_07985	IPR018326	Rad4 beta-hairpin domain 1	1
MS3_07985	IPR018327	Rad4 beta-hairpin domain 2	1
MS3_07985	IPR018328	Rad4 beta-hairpin domain 3	1
MS3_07984	IPR002219	Protein kinase C-like, phorbol ester/diacylglycerol-binding domain	0
MS3_07983	IPR019095	Mediator complex, subunit Med18, metazoa/fungi	1
MS3_07982			0
MS3_07981	IPR001599	Alpha-2-macroglobulin	0
MS3_07981	IPR009048	Alpha-macroglobulin, receptor-binding	0
MS3_07981	IPR011625	Alpha-2-macroglobulin, N-terminal 2	1
MS3_07981	IPR011626	Alpha-macroglobulin complement component	0
MS3_07980	IPR007866	TRIC channel	1
MS3_07979	IPR001451	Hexapeptide repeat	0
MS3_07976	IPR002013	SAC domain	0
MS3_07975	IPR001478	PDZ domain	0
MS3_07974	IPR001478	PDZ domain	0
MS3_07973	IPR019396	Transmembrane Fragile-X-F-associated protein	0
MS3_07972	IPR008331	Ferritin/DPS protein domain	0
MS3_07971	IPR004367	Cyclin, C-terminal domain	0
MS3_07971	IPR006671	Cyclin, N-terminal	0
MS3_07970	IPR008331	Ferritin/DPS protein domain	0
MS3_07969	IPR000352	Peptide chain release factor class I/class II	0
MS3_07969	IPR005139	Peptide chain release factor	1
MS3_07968	IPR003874	CDC45 family	1
MS3_07967	IPR005502	ADP-ribosylation/Crystallin J1	1
MS3_07966	IPR018499	Tetraspanin/Peripherin	0
MS3_07965	IPR001660	Sterile alpha motif domain	0
MS3_07965	IPR032393	Stromal interaction molecule, Orai1-activating region	1
MS3_07964	IPR000884	Thrombospondin type-1 (TSP1) repeat	0
MS3_07964	IPR002223	Pancreatic trypsin inhibitor Kunitz domain	0
MS3_07964	IPR009465	Spondin, N-terminal	1
MS3_07963	IPR022755	Zinc finger, double-stranded RNA binding	0
MS3_07962			0
MS3_07961	IPR001623	DnaJ domain	0
MS3_07960			0
MS3_07959	IPR015415	Vps4 oligomerisation, C-terminal	0
MS3_07958	IPR011531	Bicarbonate transporter, C-terminal	0
MS3_07957	IPR009073	Co-chaperone HscB, C-terminal oligomerisation domain	1
MS3_07956	IPR012419	Cas1p 10 TM acyl transferase domain	1
